,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
4869,2004-09-29,15:00:00,2.8,1142.75,-200,15.864361526,1175.5,312.0,676.75,148.0,1551.0,1107.75,27.6749997139,25.0750002861,0.915811603597
4870,2004-09-29,16:00:00,3.6,1205.0,-200,19.9314364476,1294.5,440.0,626.25,184.0,1613.25,1266.5,28.5749998093,23.1750001907,0.891657704015
4871,2004-09-29,17:00:00,4.0,1276.25,-200,21.5992213674,1340.25,450.0,596.75,188.0,1676.5,1302.75,27.1500000954,26.3000001907,0.931681096775
4872,2004-09-29,18:00:00,5.6,1440.25,-200,30.950498504,1573.0,578.0,491.25,204.0,1997.25,1643.0,25.3000001907,32.9500002861,1.04734966423
4873,2004-09-29,19:00:00,6.3,1466.75,-200,34.0501135684,1643.25,615.0,467.0,201.0,2088.25,1749.0,23.1749997139,36.9249992371,1.03456576987
4874,2004-09-29,20:00:00,4.7,1338.75,-200,22.8280199994,1373.0,536.0,541.0,165.0,1796.5,1585.25,21.5749998093,43.3000001907,1.10190359507
4875,2004-09-29,21:00:00,1.9,1108.0,-200,12.3380114386,1061.25,238.0,685.25,133.0,1454.25,1314.75,21.125,44.7750005722,1.10881282585
4876,2004-09-29,22:00:00,1.9,1116.0,-200,10.9287701462,1011.75,249.0,698.5,125.0,1444.5,1289.75,19.6500000954,49.25,1.11477594567
4877,2004-09-29,23:00:00,1.2,980.5,-200,7.06145783587,859.5,150.0,811.5,101.0,1298.25,1059.25,20.3249998093,47.8249998093,1.12810988324
4878,2004-09-30,00:00:00,0.9,947.0,-200,5.71209627115,798.25,108.0,868.5,79.0,1276.25,942.75,19.375,50.3249998093,1.12006359484
4879,2004-09-30,01:00:00,-200.0,939.25,-200,5.25745138262,776.25,-200.0,878.5,-200.0,1258.5,913.0,18.3000001907,53.0749998093,1.10558495569
4880,2004-09-30,02:00:00,-200.0,861.5,-200,2.8653137303,643.5,-200.0,1030.0,-200.0,1173.25,719.5,17.4750003815,56.1000003815,1.11032846224
4881,2004-09-30,03:00:00,-200.0,827.25,-200,1.90880827604,577.25,-200.0,1137.75,-200.0,1143.25,640.0,19.2250003815,50.2750005722,1.10869252815
4882,2004-09-30,04:00:00,-200.0,878.5,-200,2.37908550567,611.25,-200.0,1036.0,-200.0,1189.25,779.25,16.5999994278,59.6000003815,1.11695777568
4883,2004-09-30,05:00:00,-200.0,911.0,-200,3.97788295431,709.5,-200.0,932.0,-200.0,1226.25,850.25,17.4750003815,57.1499996185,1.13110999576
4884,2004-09-30,06:00:00,-200.0,1051.0,-200,8.05025210407,901.25,-200.0,777.5,-200.0,1379.25,1020.25,17.5749998093,57.6000003815,1.14712394358
4885,2004-09-30,07:00:00,-200.0,1496.0,-200,24.8186319555,1424.5,-200.0,520.25,-200.0,1945.5,1604.5,18.0,57.0499992371,1.16652671159
4886,2004-09-30,08:00:00,-200.0,1609.75,-200,36.2516799523,1691.5,-200.0,435.75,-200.0,2197.25,1866.0,18.5,55.8500003815,1.17785397944
4887,2004-09-30,09:00:00,-200.0,1427.75,-200,20.8996555018,1321.25,-200.0,543.5,-200.0,1779.25,1620.5,18.625,57.1500005722,1.21460376783
4888,2004-09-30,10:00:00,-200.0,1458.5,-200,22.1771771938,1355.75,-200.0,524.75,-200.0,1795.25,1711.75,20.2000002861,53.0000009537,1.24068328988
4889,2004-09-30,11:00:00,-200.0,1486.25,-200,23.4580597936,1389.5,-200.0,504.25,-200.0,1834.5,1770.0,21.2999997139,50.1000003815,1.25391012808
4890,2004-09-30,12:00:00,1.7,1158.25,-200,10.8180842522,1007.75,-200.0,695.0,-200.0,1489.0,1174.5,24.6000003815,42.7999992371,1.30531447982
4891,2004-09-30,13:00:00,1.7,1199.75,-200,11.1935715777,1021.25,223.0,677.5,101.0,1509.75,1156.5,24.6250004768,44.1249990463,1.34771841964
4892,2004-09-30,14:00:00,2.2,1290.25,-200,15.0764868966,1151.0,267.0,612.75,113.0,1637.5,1218.5,25.5999999046,43.4250001907,1.40491338148
4893,2004-09-30,15:00:00,2.8,1366.25,-200,17.4403230125,1223.0,308.0,578.25,121.0,1743.75,1288.0,26.0750002861,42.5999994278,1.41722065147
4894,2004-09-30,16:00:00,3.9,1505.0,-200,23.4100736384,1388.25,422.0,516.0,146.0,1977.5,1502.5,25.7749996185,44.8000001907,1.46439012888
4895,2004-09-30,17:00:00,6.5,1728.0,-200,35.8710831327,1683.25,623.0,418.5,188.0,2365.0,1861.0,25.4249997139,47.9250001907,1.53460826505
4896,2004-09-30,18:00:00,6.3,1672.75,-200,34.0163571657,1642.5,572.0,435.75,182.0,2259.25,1780.5,24.5999999046,49.9749994278,1.52413760987
4897,2004-09-30,19:00:00,5.7,1636.25,-200,30.0698418128,1552.5,514.0,449.25,166.0,2129.75,1744.75,23.6499996185,54.4249992371,1.56874834528
4898,2004-09-30,20:00:00,4.4,1468.25,-200,19.9852104055,1296.0,414.0,528.5,142.0,1853.5,1590.0,22.6499996185,59.5,1.61545450953
4899,2004-09-30,21:00:00,1.6,1179.5,-200,10.5093598245,996.5,143.0,677.25,84.0,1548.75,1127.25,22.1250004768,61.3250007629,1.6132694602
4900,2004-09-30,22:00:00,1.5,1138.0,-200,8.97230666418,938.25,147.0,699.5,87.0,1499.5,1097.75,22.0500001907,61.3000001907,1.6053417028
4901,2004-09-30,23:00:00,1.7,1191.5,-200,10.7010072321,1003.5,159.0,665.25,91.0,1577.0,1175.75,21.0500001907,64.7250013351,1.59558158395
4902,2004-10-01,00:00:00,1.9,1176.0,-200,10.4208830074,993.25,206.0,659.25,91.0,1571.5,1177.5,20.25,66.3999996185,1.55911452408
4903,2004-10-01,01:00:00,1.6,1136.5,-200,9.72459009746,967.25,140.0,687.0,74.0,1557.0,1090.5,19.3750004768,69.2750015259,1.54182632501
4904,2004-10-01,02:00:00,1.3,1034.75,-200,6.85557384173,850.5,132.0,763.75,69.0,1464.75,1002.25,19.0250000954,70.7749996185,1.54169813825
4905,2004-10-01,03:00:00,0.8,942.666666667,-200,3.9748794489,709.333333333,-200.0,893.333333333,-200.0,1348.0,876.333333333,20.2333329519,65.8333320618,1.544237827
4906,2004-10-01,04:00:00,0.6,903.75,-200,3.04794315778,655.0,81.0,967.75,54.0,1326.0,823.75,19.7750005722,67.1749992371,1.53219089396
4907,2004-10-01,05:00:00,0.7,965.5,-200,4.28000015895,726.0,120.0,871.5,60.0,1370.5,892.0,19.0249996185,70.2749996185,1.53080654869
4908,2004-10-01,06:00:00,1.6,1124.25,-200,9.84363183138,971.75,279.0,673.75,69.0,1567.75,1091.5,18.75,71.7749996185,1.53722990615
4909,2004-10-01,07:00:00,2.9,1347.5,-200,17.2209141244,1216.5,392.0,559.25,91.0,1815.75,1412.5,20.2249999046,66.3249998093,1.55497999285
4910,2004-10-01,08:00:00,4.1,1498.5,-200,27.8848050579,1500.5,433.0,468.5,97.0,2129.5,1565.25,20.8249998093,64.2749996185,1.56298882029
4911,2004-10-01,09:00:00,3.7,1427.25,-200,20.5082055596,1310.5,531.0,503.0,114.0,1900.25,1593.75,22.25,59.2500009537,1.57045694874
4912,2004-10-01,10:00:00,3.6,1473.0,-200,21.2022080676,1329.5,619.0,497.0,129.0,1907.75,1677.0,23.2499995232,56.6000003815,1.5929476103
4913,2004-10-01,11:00:00,3.4,1439.5,-200,19.9135255227,1294.0,522.0,506.0,137.0,1878.75,1615.5,23.7750000954,54.6500005722,1.58701071294
4914,2004-10-01,12:00:00,3.7,1473.5,-200,21.0827994025,1326.25,505.0,484.75,134.0,1942.75,1609.5,23.5,56.1750001907,1.60476908704
4915,2004-10-01,13:00:00,4.1,1484.75,-200,22.28979046,1358.75,465.0,476.5,132.0,2005.25,1614.25,23.9499998093,54.4000005722,1.59629357556
4916,2004-10-01,14:00:00,3.2,-200.0,-200,-200.0,-200.0,383.0,-200.0,123.0,-200.0,-200.0,-200.0,-200.0,-200.0
4917,2004-10-01,15:00:00,2.4,1305.75,-200,12.8684322413,1079.25,278.0,602.75,105.0,1667.75,1285.75,25.4250001907,47.375,1.5169967305
4918,2004-10-01,16:00:00,3.4,1463.5,-200,18.4076249236,1251.25,372.0,529.5,136.0,1852.5,1486.75,26.4250006676,45.3500003815,1.53996107605
4919,2004-10-01,17:00:00,5.6,1629.0,-200,26.4740620919,1466.0,540.0,458.25,169.0,2130.0,1703.0,25.8250002861,46.8999996185,1.53754397981
4920,2004-10-01,18:00:00,-200.0,1628.5,-200,29.3583412134,1535.75,-200.0,434.5,-200.0,2205.25,1773.0,25.3250002861,49.6499996185,1.58050389648
4921,2004-10-01,19:00:00,-200.0,1706.5,-200,33.746820031,1636.5,-200.0,410.75,-200.0,2337.75,1848.0,24.1500000954,54.2750005722,1.61167575774
4922,2004-10-01,20:00:00,-200.0,1423.75,-200,19.8598339442,1292.5,-200.0,524.0,-200.0,1901.5,1550.0,22.8499999046,58.0500001907,1.59510569414
4923,2004-10-01,21:00:00,-200.0,1297.25,-200,13.4764950025,1099.5,-200.0,598.25,-200.0,1710.25,1350.25,21.4749999046,63.2249994278,1.59925638571
4924,2004-10-01,22:00:00,-200.0,1213.5,-200,11.2145919841,1022.0,-200.0,645.0,-200.0,1592.0,1235.25,21.3250002861,63.0249996185,1.57978908021
4925,2004-10-01,23:00:00,-200.0,1160.0,-200,9.11299465509,943.75,-200.0,686.25,-200.0,1523.25,1161.75,20.7750000954,64.1000003815,1.55400394502
4926,2004-10-02,00:00:00,-200.0,1231.75,-200,10.9426396476,1012.25,-200.0,642.0,-200.0,1594.5,1210.75,20.5999999046,63.9749994278,1.53455281519
4927,2004-10-02,01:00:00,-200.0,1133.5,-200,8.35080365951,913.5,-200.0,699.25,-200.0,1512.0,1097.0,20.5750007629,63.4250001907,1.51904709379
4928,2004-10-02,02:00:00,-200.0,1070.5,-200,7.06721388078,859.75,-200.0,741.5,-200.0,1500.0,1021.0,20.3500003815,64.4250001907,1.52199353936
4929,2004-10-02,03:00:00,-200.0,968.0,-200,4.34529453985,729.5,-200.0,857.5,-200.0,1387.5,912.5,21.3249998093,60.9999990463,1.52903022906
4930,2004-10-02,04:00:00,-200.0,993.75,-200,4.00947813159,711.25,-200.0,867.25,-200.0,1384.0,909.0,20.4749994278,64.0499992371,1.52470380239
4931,2004-10-02,05:00:00,-200.0,1046.0,-200,5.83887127515,804.25,-200.0,774.25,-200.0,1457.75,983.25,20.25,65.25,1.5321117964
4932,2004-10-02,06:00:00,-200.0,1066.0,-200,6.33578243722,827.25,-200.0,751.0,-200.0,1479.25,1024.25,20.0999999046,65.8500022888,1.53210912413
4933,2004-10-02,07:00:00,-200.0,1276.75,-200,12.3380114386,1061.25,-200.0,611.75,-200.0,1691.25,1243.0,20.2250003815,65.5500001907,1.53681028401
4934,2004-10-02,08:00:00,-200.0,1289.75,-200,13.2649474219,1092.5,-200.0,591.5,-200.0,1676.75,1253.0,21.0500001907,62.8000001907,1.54812702525
4935,2004-10-02,09:00:00,-200.0,1268.0,-200,12.4770586892,1066.0,-200.0,608.0,-200.0,1664.75,1240.25,22.5499997139,57.5,1.55180889852
4936,2004-10-02,10:00:00,-200.0,1242.75,-200,10.5229999401,997.0,-200.0,647.75,-200.0,1587.0,1155.0,24.1500000954,51.9499998093,1.5426357333
4937,2004-10-02,11:00:00,-200.0,1299.75,-200,12.0980892175,1053.0,-200.0,614.25,-200.0,1650.25,1192.5,25.1750001907,48.9250001907,1.54370845268
4938,2004-10-02,12:00:00,-200.0,1277.75,-200,12.0980892175,1053.0,-200.0,630.25,-200.0,1641.25,1152.75,25.8250002861,47.7750005722,1.56622953332
4939,2004-10-02,13:00:00,-200.0,1248.5,-200,11.228614928,1022.5,-200.0,638.5,-200.0,1639.75,1033.5,25.6750001907,49.1999998093,1.59878764289
4940,2004-10-02,14:00:00,-200.0,1145.25,-200,7.24082386597,867.25,-200.0,738.5,-200.0,1499.25,870.0,25.7750000954,49.6000003815,1.62128912226
4941,2004-10-02,15:00:00,-200.0,1198.75,-200,8.71890539202,928.25,-200.0,703.75,-200.0,1533.0,890.25,25.7249994278,48.8250007629,1.59127298414
4942,2004-10-02,16:00:00,-200.0,1235.75,-200,9.59304641309,962.25,-200.0,689.75,-200.0,1588.75,946.25,26.4500002861,45.9499998093,1.5626193448
4943,2004-10-02,17:00:00,-200.0,1289.0,-200,11.6456465597,1037.25,-200.0,637.5,-200.0,1648.0,1033.0,25.4249997139,48.875,1.56502824529
4944,2004-10-02,18:00:00,-200.0,1298.75,-200,12.6536459788,1072.0,-200.0,617.25,-200.0,1687.75,1107.25,24.3999996185,52.5249996185,1.58302974429
4945,2004-10-02,19:00:00,-200.0,1505.5,-200,20.662587657,1314.75,-200.0,511.5,-200.0,1953.75,1394.75,23.875,54.5500001907,1.5935670494
4946,2004-10-02,20:00:00,-200.0,1432.0,-200,17.8228638792,1234.25,-200.0,552.75,-200.0,1849.25,1341.5,22.9000000954,57.8999996185,1.59575815168
4947,2004-10-02,21:00:00,-200.0,1192.75,-200,11.1865685121,1021.0,-200.0,666.0,-200.0,1633.25,1151.75,22.0749998093,61.0500001907,1.60120483436
4948,2004-10-02,22:00:00,-200.0,1187.75,-200,10.7904878628,1006.75,-200.0,668.25,-200.0,1576.75,1128.0,20.7750000954,65.5750007629,1.58976301519
4949,2004-10-02,23:00:00,-200.0,1162.25,-200,9.35170728177,953.0,-200.0,690.75,-200.0,1526.0,1103.75,21.7499995232,60.7749986649,1.56304917785
4950,2004-10-03,00:00:00,-200.0,1106.0,-200,8.53088910573,920.75,-200.0,719.75,-200.0,1505.75,1055.0,21.0750002861,62.8000001907,1.55047680218
4951,2004-10-03,01:00:00,-200.0,1036.75,-200,6.53491863431,836.25,-200.0,787.75,-200.0,1467.0,904.25,20.7000002861,63.1500015259,1.52400729353
4952,2004-10-03,02:00:00,-200.0,982.25,-200,5.09111847589,768.0,-200.0,850.0,-200.0,1415.75,835.25,21.1500000954,61.4500007629,1.52406285453
4953,2004-10-03,03:00:00,-200.0,943.5,-200,4.54369993341,740.0,-200.0,881.0,-200.0,1412.0,780.5,20.2750005722,64.5500001907,1.51798849583
4954,2004-10-03,04:00:00,-200.0,928.5,-200,3.8570157733,702.75,-200.0,907.75,-200.0,1391.0,760.75,20.1500005722,64.4249992371,1.50353707235
4955,2004-10-03,05:00:00,-200.0,906.0,-200,3.31833083781,671.5,-200.0,948.25,-200.0,1377.25,742.0,20.0500001907,65.3249998093,1.51525972597
4956,2004-10-03,06:00:00,-200.0,906.75,-200,3.20653411152,664.75,-200.0,972.25,-200.0,1370.0,779.0,19.875,65.9750003815,1.51405489635
4957,2004-10-03,07:00:00,-200.0,1013.0,-200,5.35425120195,781.0,-200.0,829.0,-200.0,1468.5,893.75,19.7750000954,66.3999996185,1.51451392573
4958,2004-10-03,08:00:00,-200.0,1054.5,-200,5.63346510319,794.5,-200.0,800.0,-200.0,1475.75,927.25,20.4000000954,64.0500001907,1.51775281195
4959,2004-10-03,09:00:00,-200.0,1138.0,-200,7.52823997845,879.5,-200.0,726.5,-200.0,1538.25,1033.75,21.6000003815,60.8000001907,1.54958580721
4960,2004-10-03,10:00:00,-200.0,1249.75,-200,10.6872691838,1003.0,-200.0,647.25,-200.0,1638.25,1217.0,23.4749999046,54.5249996185,1.55531080283
4961,2004-10-03,11:00:00,-200.0,1165.25,-200,8.40651691453,915.75,-200.0,711.25,-200.0,1516.75,1092.75,25.6500005722,46.5500001907,1.51045167145
4962,2004-10-03,12:00:00,-200.0,1229.0,-200,11.2847813913,1024.5,-200.0,662.75,-200.0,1588.0,1072.75,26.625,43.7499990463,1.50310548462
4963,2004-10-03,13:00:00,-200.0,1168.25,-200,8.28292428645,910.75,-200.0,714.75,-200.0,1516.75,968.75,27.4249997139,41.8249988556,1.5055515749
4964,2004-10-03,14:00:00,-200.0,1091.75,-200,6.04201933944,813.75,-200.0,794.0,-200.0,1446.25,776.5,27.375,42.75,1.53438190221
4965,2004-10-03,15:00:00,-200.0,1109.0,-200,6.67475059921,842.5,-200.0,768.75,-200.0,1458.0,742.75,27.0750007629,43.25,1.52545883821
4966,2004-10-03,16:00:00,-200.0,1133.25,-200,6.2372010553,822.75,-200.0,775.0,-200.0,1448.75,776.5,26.8999996185,44.4250001907,1.55099849531
4967,2004-10-03,17:00:00,-200.0,1191.75,-200,7.70058548425,886.75,-200.0,715.75,-200.0,1487.5,818.5,26.9499993324,44.3750009537,1.55377692162
4968,2004-10-03,18:00:00,-200.0,1298.25,-200,11.0260140772,1015.25,-200.0,647.25,-200.0,1619.0,1056.25,24.6500000954,51.875,1.58677556868
4969,2004-10-03,19:00:00,-200.0,1523.66666667,-200,20.8418020005,1319.66666667,-200.0,513.666666667,-200.0,1925.33333333,1480.66666667,23.6999994914,55.5999997457,1.60739973706
4970,2004-10-03,20:00:00,-200.0,1539.5,-200,21.4326476784,1335.75,-200.0,498.0,-200.0,1928.75,1589.75,22.7249999046,59.625,1.62614976959
4971,2004-10-03,21:00:00,-200.0,1189.75,-200,10.386938409,992.0,-200.0,654.0,-200.0,1586.5,1210.75,21.9250001907,61.3500003815,1.59458917767
4972,2004-10-03,22:00:00,-200.0,1091.75,-200,8.29524842052,911.25,-200.0,735.0,-200.0,1506.0,1051.75,21.9999995232,59.8249998093,1.56199962531
4973,2004-10-03,23:00:00,-200.0,1079.0,-200,7.77238684863,889.75,-200.0,745.25,-200.0,1521.75,1000.25,20.5,64.8999996185,1.54729216201
4974,2004-10-04,00:00:00,-200.0,994.5,-200,5.50862313337,788.5,-200.0,828.25,-200.0,1431.5,874.0,19.7999997139,66.875,1.52768356477
4975,2004-10-04,01:00:00,-200.0,960.25,-200,5.16644171486,771.75,-200.0,838.25,-200.0,1431.25,852.25,18.4000000954,71.5500011444,1.49967020084
4976,2004-10-04,02:00:00,-200.0,890.25,-200,3.2312366045,666.25,-200.0,968.5,-200.0,1323.0,727.75,18.9000000954,68.5500011444,1.48178774997
4977,2004-10-04,03:00:00,-200.0,860.25,-200,2.68751707005,632.0,-200.0,1037.25,-200.0,1322.25,712.5,17.75,72.25,1.4546046169
4978,2004-10-04,04:00:00,-200.0,860.25,-200,2.99185135057,651.5,-200.0,996.75,-200.0,1325.5,733.75,17.0749998093,73.875,1.42616710284
4979,2004-10-04,05:00:00,-200.0,882.75,-200,4.03664448447,712.75,-200.0,936.75,-200.0,1350.5,776.5,17.6750001907,70.2999992371,1.40877163018
4980,2004-10-04,06:00:00,-200.0,929.0,-200,5.64392240471,795.0,-200.0,858.25,-200.0,1373.0,815.25,17.1499996185,71.8499984741,1.3935735304
4981,2004-10-04,07:00:00,-200.0,1099.75,-200,11.1096581539,1018.25,-200.0,705.75,-200.0,1573.0,1001.5,18.2749996185,67.5249986649,1.404414808
4982,2004-10-04,08:00:00,-200.0,1257.25,-200,20.101932472,1299.25,-200.0,550.25,-200.0,1863.5,1301.5,18.5,67.0249996185,1.41353020561
4983,2004-10-04,09:00:00,-200.0,1402.25,-200,23.6022695215,1393.25,-200.0,505.0,-200.0,1967.25,1542.25,19.9000000954,61.7499990463,1.41926388644
4984,2004-10-04,10:00:00,-200.0,1375.75,-200,21.0003003469,1324.0,-200.0,526.75,-200.0,1885.5,1570.75,22.9250001907,52.5999994278,1.45185993491
4985,2004-10-04,11:00:00,-200.0,1373.75,-200,21.822174257,1346.25,-200.0,518.5,-200.0,1909.5,1613.75,24.1999998093,48.9750003815,1.45862006476
4986,2004-10-04,12:00:00,-200.0,1381.0,-200,22.130326786,1354.5,-200.0,515.5,-200.0,1930.5,1582.5,25.75,44.7000007629,1.45897617516
4987,2004-10-04,13:00:00,-200.0,1282.0,-200,18.2434259021,1246.5,-200.0,560.5,-200.0,1829.25,1285.0,26.0,44.4750003815,1.47310261292
4988,2004-10-04,14:00:00,-200.0,1187.75,-200,14.2126015456,1123.5,-200.0,625.25,-200.0,1655.0,1094.25,27.1000003815,40.2499990463,1.42171563988
4989,2004-10-04,15:00:00,-200.0,1227.25,-200,14.9336382609,1146.5,-200.0,612.0,-200.0,1707.0,1112.75,27.4249997139,39.7749996185,1.43175887521
4990,2004-10-04,16:00:00,-200.0,1363.75,-200,21.1470606497,1328.0,-200.0,527.75,-200.0,1898.0,1394.75,28.9499998093,36.3499994278,1.42910855341
4991,2004-10-04,17:00:00,-200.0,1531.0,-200,30.2836364572,1557.5,-200.0,450.75,-200.0,2180.5,1620.25,28.3500003815,37.5249996185,1.42514314483
4992,2004-10-04,18:00:00,-200.0,1694.0,-200,41.648098839,1804.75,-200.0,391.25,-200.0,2523.0,1881.5,26.0249996185,43.8999996185,1.45619185211
4993,2004-10-04,19:00:00,-200.0,1722.75,-200,44.6861038665,1865.75,-200.0,378.25,-200.0,2611.5,2006.0,24.2999997139,49.5999994278,1.48603115555
4994,2004-10-04,20:00:00,-200.0,1356.25,-200,21.2574167059,1331.0,-200.0,520.25,-200.0,1925.0,1642.75,23.2749996185,53.0,1.49385987663
4995,2004-10-04,21:00:00,-200.0,1083.75,-200,10.0434051388,979.25,-200.0,698.75,-200.0,1538.75,1238.75,22.5749998093,55.125,1.48994764373
4996,2004-10-04,22:00:00,-200.0,1039.25,-200,8.9086662949,935.75,-200.0,731.0,-200.0,1499.0,1120.75,21.2249999046,59.3499994278,1.47868632206
4997,2004-10-04,23:00:00,-200.0,1010.75,-200,7.41622687954,874.75,-200.0,787.0,-200.0,1446.25,1012.0,20.6250004768,60.9499998093,1.46421877776
4998,2004-10-05,00:00:00,-200.0,968.0,-200,6.40738960278,830.5,-200.0,809.75,-200.0,1425.25,961.25,20.0,63.1000013351,1.45918489361
4999,2004-10-05,01:00:00,-200.0,866.5,-200,3.67652643907,692.5,-200.0,970.75,-200.0,1335.25,825.25,19.7000002861,63.3500003815,1.43832774426
5000,2004-10-05,02:00:00,-200.0,819.5,-200,2.49979479009,619.5,-200.0,1080.75,-200.0,1269.5,702.5,20.8250002861,58.8250007629,1.43046008177
5001,2004-10-05,03:00:00,-200.0,825.75,-200,2.67228637367,631.0,-200.0,1071.5,-200.0,1279.75,752.0,17.75,69.8250007629,1.40578226277
5002,2004-10-05,04:00:00,-200.0,834.5,-200,2.5071922474,620.0,-200.0,1053.25,-200.0,1260.25,740.5,18.7999997139,65.2750005722,1.40233119846
5003,2004-10-05,05:00:00,-200.0,887.0,-200,4.11404006333,717.0,-200.0,955.25,-200.0,1334.0,786.25,17.625,69.5249996185,1.38892180125
5004,2004-10-05,06:00:00,-200.0,990.25,-200,7.75440987637,889.0,-200.0,762.75,-200.0,1449.5,951.5,17.3749995232,69.7250003815,1.37143739132
5005,2004-10-05,07:00:00,-200.0,1510.5,-200,30.7670331936,1568.75,-200.0,476.25,-200.0,2194.5,1601.25,17.375,70.0749988556,1.37832163432
5006,2004-10-05,08:00:00,-200.0,1352.0,-200,26.4235351447,1464.75,-200.0,490.5,-200.0,1998.0,1621.0,18.4749999046,65.4750003815,1.37871154742
5007,2004-10-05,09:00:00,-200.0,1336.75,-200,21.552895754,1339.0,-200.0,524.5,-200.0,1869.5,1622.25,20.625,58.4999990463,1.40536168803
5008,2004-10-05,10:00:00,-200.0,1435.0,-200,22.8185302196,1372.75,-200.0,513.0,-200.0,1909.5,1758.5,23.9250001907,48.6999998093,1.42691086808
5009,2004-10-05,11:00:00,-200.0,1376.75,-200,19.2821424275,1276.25,-200.0,539.25,-200.0,1789.75,1665.75,25.9999995232,43.7749996185,1.4499171211
5010,2004-10-05,12:00:00,-200.0,1561.5,-200,30.3586170971,1559.25,-200.0,453.0,-200.0,2129.75,1917.75,28.6499996185,37.3249998093,1.44230322154
5011,2004-10-05,13:00:00,-200.0,1357.5,-200,23.419667518,1388.5,-200.0,516.0,-200.0,1886.25,1524.5,27.8500003815,38.0250005722,1.40294954587
5012,2004-10-05,14:00:00,-200.0,1301.25,-200,17.0780952277,1212.25,-200.0,575.25,-200.0,1716.75,1332.0,28.375,37.5500001907,1.42815347054
5013,2004-10-05,15:00:00,-200.0,1255.25,-200,14.5947387735,1135.75,-200.0,611.0,-200.0,1675.25,1183.0,28.5249996185,37.3499994278,1.4329012646
5014,2004-10-05,16:00:00,-200.0,1410.25,-200,21.5714209107,1339.5,-200.0,532.5,-200.0,1840.75,1414.25,30.7999997139,31.8249998093,1.39083842045
5015,2004-10-05,17:00:00,-200.0,1577.75,-200,31.8966768058,1594.75,-200.0,459.25,-200.0,2180.5,1679.75,29.6749997139,33.0500001907,1.35458305687
5016,2004-10-05,18:00:00,-200.0,1699.75,-200,40.5142441567,1781.5,-200.0,401.25,-200.0,2403.25,2003.5,27.0499997139,40.1999988556,1.41581919467
5017,2004-10-05,19:00:00,-200.0,1777.75,-200,41.6358359377,1804.5,-200.0,379.5,-200.0,2472.75,2093.5,25.625,47.5,1.53901229911
5018,2004-10-05,20:00:00,-200.0,1539.0,-200,23.94990887,1402.25,-200.0,474.5,-200.0,2018.0,1780.25,23.9249997139,57.2499990463,1.67742595152
5019,2004-10-05,21:00:00,-200.0,1408.75,-200,20.2550060446,1303.5,-200.0,500.25,-200.0,1829.0,1639.75,22.7249999046,60.8000001907,1.65819549352
5020,2004-10-05,22:00:00,-200.0,1231.25,-200,12.7867801744,1076.5,-200.0,602.0,-200.0,1580.25,1378.5,21.8499994278,59.875,1.54922592281
5021,2004-10-05,23:00:00,-200.0,1091.75,-200,8.71890539202,928.25,-200.0,687.75,-200.0,1469.5,1138.5,22.4250001907,58.2750005722,1.56095717816
5022,2004-10-06,00:00:00,-200.0,1036.25,-200,6.84989194384,850.25,-200.0,760.25,-200.0,1411.0,1001.25,21.6999998093,60.2249984741,1.54423378166
5023,2004-10-06,01:00:00,-200.0,984.25,-200,5.32360151128,779.5,-200.0,810.0,-200.0,1376.5,910.0,21.1749997139,61.4249992371,1.5257534684
5024,2004-10-06,02:00:00,-200.0,949.5,-200,4.60587512452,743.25,-200.0,841.0,-200.0,1377.0,894.5,19.2750000954,68.4000015259,1.51303469763
5025,2004-10-06,03:00:00,-200.0,889.25,-200,3.20242488889,664.5,-200.0,942.75,-200.0,1310.25,804.5,19.8249998093,65.1250019073,1.48998424726
5026,2004-10-06,04:00:00,-200.0,865.25,-200,2.75265868956,636.25,-200.0,991.5,-200.0,1285.0,761.0,19.9500002861,62.875,1.44954535188
